match_id,date,begin_at,end_at,team_1,team_2,team_1_id,team_2_id,team_1_score,team_2_score,winner,winner_id,status,match_type,number_of_games,league,serie,tournament,event_name
1508673,2026-06-06,2026-06-06T15:30:58Z,2026-06-06T16:22:27Z,FUT Esports,TYLOO,136955,3248,1,0,FUT Esports,136955,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508671,2026-06-06,2026-06-06T11:40:30Z,2026-06-06T12:27:30Z,paiN,TYLOO,125751,3248,0,1,TYLOO,3248,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1519649,2026-06-06,2026-06-06T11:07:11Z,2026-06-06T12:56:24Z,against All authority,GenOne,137790,128519,0,2,GenOne,128519,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group D,CCT Europe / Closed Qualifier: Series #4 / Group D
1508650,2026-06-06,2026-06-06T11:32:29Z,2026-06-06T12:22:39Z,FUT Esports,B8,136955,129381,1,0,FUT Esports,136955,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1508649,2026-06-06,2026-06-06T12:43:25Z,2026-06-06T13:30:47Z,G2,M80,3210,133435,1,0,G2,3210,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1512481,2026-06-06,2026-06-06T10:39:11Z,2026-06-06T13:48:25Z,CHAOS,WRAITH PCIFIC,138701,138660,1,2,WRAITH PCIFIC,138660,finished,best_of,3,United21,—,Group D,United21 / Group D
1517501,2026-06-06,2026-06-06T11:26:11Z,2026-06-06T13:56:02Z,ARCRED,ASTRAL,130360,137440,2,1,ARCRED,130360,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1508647,2026-06-06,2026-06-06T13:52:03Z,2026-06-06T14:32:45Z,Spirit,BetBoom Team,124523,133458,1,0,Spirit,124523,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1504745,2026-06-06,2026-06-06T13:05:27Z,2026-06-06T14:40:57Z,ex-RUBY,100 Thieves,137932,126452,0,2,100 Thieves,126452,finished,best_of,3,CCT Europe,Series #3,Playoffs,CCT Europe / Series #3 / Playoffs
1508651,2026-06-06,2026-06-06T13:58:46Z,2026-06-06T14:47:30Z,Legacy,MIBR,133708,3250,0,1,MIBR,3250,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1517502,2026-06-06,2026-06-06T14:09:49Z,2026-06-06T15:44:38Z,TDK,Walczaki,137948,138610,2,0,TDK,137948,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1508672,2026-06-06,2026-06-06T12:48:51Z,2026-06-06T13:37:35Z,Monte,BIG,131441,3249,1,0,Monte,131441,finished,best_of,1,IEM,Cologne Major,Stage 2,IEM / Cologne Major / Stage 2
1519691,2026-06-06,2026-06-06T14:01:04Z,2026-06-06T15:51:25Z,NEW VISION,Leo Team,138650,133269,0,2,Leo Team,133269,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group C,CCT Europe / Closed Qualifier: Series #4 / Group C
1523325,2026-06-05,2026-06-05T17:23:18Z,2026-06-05T19:06:27Z,QUAZAR,ReThink,130570,137967,2,0,QUAZAR,130570,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1523327,2026-06-05,2026-06-05T17:44:16Z,2026-06-05T19:21:36Z,Misa Esports,JUMBO TEAM,137075,137356,2,0,Misa Esports,137075,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1523333,2026-06-05,2026-06-05T17:44:35Z,2026-06-05T19:09:03Z,Donstu Esports,TEAM_COPH9K,135981,138561,2,0,Donstu Esports,135981,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1519636,2026-06-05,2026-06-05T14:07:42Z,2026-06-05T17:36:54Z,against All authority,ex-Zero Tenacity,137790,137703,0,2,ex-Zero Tenacity,137703,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group D,CCT Europe / Closed Qualifier: Series #4 / Group D
1504742,2026-06-05,2026-06-05T17:02:51Z,2026-06-05T18:42:34Z,Phantom,100 Thieves,136560,126452,0,2,100 Thieves,126452,finished,best_of,3,CCT Europe,Series #3,Playoffs,CCT Europe / Series #3 / Playoffs
1526442,2026-06-05,2026-06-05T15:02:21Z,2026-06-05T18:22:30Z,Banger Gang,FULLPOWER,134037,138772,1,2,FULLPOWER,138772,finished,best_of,3,TESFED League,—,Play-In,TESFED League / Play-In
1526098,2026-06-05,2026-06-05T15:42:49Z,2026-06-05T18:04:55Z,Partizan Esport,INFURITY Gaming,131561,132795,1,2,INFURITY Gaming,132795,finished,best_of,3,Exort Series,—,Playoffs,Exort Series / Playoffs
1523329,2026-06-05,2026-06-05T17:44:33Z,2026-06-05T19:22:19Z,LFO,XI Esport,137943,131591,0,2,XI Esport,131591,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1517499,2026-06-05,2026-06-05T17:08:39Z,2026-06-05T20:44:09Z,ex-RUBY,RUSTEC,137932,134815,2,1,ex-RUBY,137932,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1519637,2026-06-05,2026-06-05T18:01:58Z,2026-06-05T19:32:37Z,GenOne,BIG Academy,128519,126694,0,2,BIG Academy,126694,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group D,CCT Europe / Closed Qualifier: Series #4 / Group D
1508646,2026-06-05,2026-06-05T17:05:45Z,2026-06-05T20:11:13Z,NRG,BIG,3256,3249,1,2,BIG,3249,finished,best_of,3,IEM,Cologne Major,Stage 1,IEM / Cologne Major / Stage 1
1523326,2026-06-05,2026-06-05T17:45:52Z,2026-06-05T20:15:41Z,eternal premium,Project 91,135978,138478,2,1,eternal premium,135978,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1523324,2026-06-05,2026-06-05T17:52:42Z,2026-06-05T20:17:49Z,Fire Flux Esports,Arch,135474,138465,2,1,Fire Flux Esports,135474,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1523328,2026-06-05,2026-06-05T17:44:33Z,2026-06-05T20:23:13Z,VP.Prodigy,Clutchain,127899,138496,1,2,Clutchain,138496,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1526099,2026-06-05,2026-06-05T18:52:33Z,2026-06-05T20:28:05Z,Diamant Esports,The Last Resort,135913,130590,0,2,The Last Resort,130590,finished,best_of,3,Exort Series,—,Playoffs,Exort Series / Playoffs
1523332,2026-06-05,2026-06-05T17:59:56Z,2026-06-05T20:29:42Z,Banger Gang,ZOTIX,134037,133991,2,1,Banger Gang,134037,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1508645,2026-06-05,2026-06-05T14:31:00Z,2026-06-05T16:04:46Z,Liquid,FlyQuest,3213,134746,0,2,FlyQuest,134746,finished,best_of,3,IEM,Cologne Major,Stage 1,IEM / Cologne Major / Stage 1
1523330,2026-06-05,2026-06-05T15:40:26Z,2026-06-05T17:10:38Z,ROUNDS,ENRAGE,132459,126515,2,0,ROUNDS,132459,finished,best_of,3,ESEA,Advanced Europe,Playoffs,ESEA / Advanced Europe / Playoffs
1504753,2026-06-05,2026-06-05T08:10:32Z,2026-06-05T11:52:50Z,Lavked,MANA eSports,138370,137080,2,1,Lavked,138370,finished,best_of,3,European Pro League,Series 7,Group B,European Pro League / Series 7 / Group B
1517498,2026-06-05,2026-06-05T14:05:58Z,2026-06-05T15:57:11Z,SPARTA,CYBERSHOKE Esports,136659,133542,0,2,CYBERSHOKE Esports,133542,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1519855,2026-06-05,2026-06-05T11:08:53Z,2026-06-05T12:25:18Z,Leo Team,Lilmix,133269,126417,2,0,Leo Team,133269,finished,best_of,3,CCT Europe,Closed Qualifier: Series #4,Group C,CCT Europe / Closed Qualifier: Series #4 / Group C
1520673,2026-06-05,2026-06-04T21:59:36Z,2026-06-05T01:05:24Z,RED Canids Academy,paiN Academy,135505,131849,2,1,RED Canids Academy,135505,finished,best_of,3,Gamers Club Liga Série A,—,Playoffs,Gamers Club Liga Série A / Playoffs
1512466,2026-06-05,2026-06-05T08:10:19Z,2026-06-05T09:28:08Z,Passion Academy,STEP,138281,138778,0,2,STEP,138778,finished,best_of,3,United21,—,Group A,United21 / Group A
1517496,2026-06-05,2026-06-05T08:05:09Z,2026-06-05T09:30:35Z,KOLESIE,Atreides,137112,138026,0,2,Atreides,138026,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1504743,2026-06-05,2026-06-05T08:04:00Z,2026-06-05T09:42:18Z,ex-Zero Tenacity,Johnny Speeds,137703,134188,0,2,Johnny Speeds,134188,finished,best_of,3,CCT Europe,Series #3,Playoffs,CCT Europe / Series #3 / Playoffs
1504741,2026-06-05,2026-06-05T14:05:57Z,2026-06-05T15:46:11Z,Bushido Wildcats,ex-RUBY,136934,137932,0,2,ex-RUBY,137932,finished,best_of,3,CCT Europe,Series #3,Playoffs,CCT Europe / Series #3 / Playoffs
1512471,2026-06-05,2026-06-05T10:38:22Z,2026-06-05T12:03:37Z,LPH Gaming,INFURITY Gaming,136786,132795,0,2,INFURITY Gaming,132795,finished,best_of,3,United21,—,Group B,United21 / Group B
1526097,2026-06-05,2026-06-05T09:30:00Z,2026-06-05T12:45:00Z,Endless Journey,eSuba,137028,127497,2,1,Endless Journey,137028,finished,best_of,3,Exort Series,—,Playoffs,Exort Series / Playoffs
1504744,2026-06-05,2026-06-05T11:08:18Z,2026-06-05T12:53:47Z,1WIN,Betclic Apogee Esports,126944,135381,2,0,1WIN,126944,finished,best_of,3,CCT Europe,Series #3,Playoffs,CCT Europe / Series #3 / Playoffs
1517497,2026-06-05,2026-06-05T11:15:36Z,2026-06-05T13:18:15Z,Acend,Ursa,137546,136900,2,0,Acend,137546,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1508644,2026-06-05,2026-06-05T12:02:05Z,2026-06-05T13:50:05Z,TYLOO,Lynn Vision,3248,126439,2,0,TYLOO,3248,finished,best_of,3,IEM,Cologne Major,Stage 1,IEM / Cologne Major / Stage 1
1504754,2026-06-05,2026-06-05T12:24:11Z,2026-06-05T14:26:30Z,Oxuji Esports,Misa Esports,133994,137075,0,2,Misa Esports,137075,finished,best_of,3,European Pro League,Series 7,Group B,European Pro League / Series 7 / Group B
1525328,2026-06-05,2026-06-05T12:54:17Z,2026-06-05T14:41:19Z,SHISHKA,Basement Bobs,138670,138288,2,0,SHISHKA,138670,finished,best_of,3,Exort Series,—,Playoffs,Exort Series / Playoffs
1520675,2026-06-05,2026-06-05T19:12:30Z,2026-06-05T22:27:42Z,largadosypelados,RED Canids Academy,131848,135505,1,2,RED Canids Academy,135505,finished,best_of,3,Gamers Club Liga Série A,—,Playoffs,Gamers Club Liga Série A / Playoffs
1520674,2026-06-04,2026-06-04T19:07:39Z,2026-06-04T21:39:11Z,MIBR Academy,largadosypelados,129800,131848,1,2,largadosypelados,131848,finished,best_of,3,Gamers Club Liga Série A,—,Playoffs,Gamers Club Liga Série A / Playoffs
1524543,2026-06-04,2026-06-04T18:50:03Z,2026-06-04T21:22:17Z,The Last Resort,CSGOPOSITIVE,130590,138477,2,1,The Last Resort,130590,finished,best_of,3,Exort Series,—,Main Stage,Exort Series / Main Stage
1517495,2026-06-04,2026-06-04T17:18:16Z,2026-06-04T20:41:33Z,Walczaki,KOLESIE,138610,137112,2,1,Walczaki,138610,finished,best_of,3,NODWIN Clutch Series,—,Group Stage,NODWIN Clutch Series / Group Stage
1520720,2026-06-04,2026-06-04T18:05:16Z,2026-06-04T19:49:41Z,MASQ,Team Eclipse,138578,138488,2,0,MASQ,138578,finished,best_of,3,Dust2.dk Ligaen,—,Group Stage,Dust2.dk Ligaen / Group Stage
1487713,2026-05-12,2026-05-12T15:30:00Z,,ENJOY,EC BANGA,135227,129922,2,0,ENJOY,135227,finished,best_of,3,CCT Europe,Contenders #5,Playoffs,CCT Europe / Contenders #5 / Playoffs
1487710,2026-05-11,2026-05-11T15:30:00Z,,Clair Obscur,yngods,138611,137360,2,0,Clair Obscur,138611,finished,best_of,3,CCT Europe,Contenders #5,Playoffs,CCT Europe / Contenders #5 / Playoffs
1487711,2026-05-11,,,Misa Esports,zajezdzacze,137075,138089,2,0,Misa Esports,137075,finished,best_of,3,CCT Europe,Contenders #5,Playoffs,CCT Europe / Contenders #5 / Playoffs
1424614,2026-03-30,2026-03-30T11:30:00Z,,Lynn Vision,Change The Game,126439,135164,2,0,Lynn Vision,126439,finished,best_of,3,Yuqilin,Pinnacle of Battle,Group A,Yuqilin / Pinnacle of Battle / Group A
1424613,2026-03-30,2026-03-30T08:30:00Z,,Change The Game,Last Bullet,135164,137353,2,0,Change The Game,135164,finished,best_of,3,Yuqilin,Pinnacle of Battle,Group A,Yuqilin / Pinnacle of Battle / Group A
1424612,2026-03-30,,,Lynn Vision,Chaos Gaming,126439,138241,2,0,Lynn Vision,126439,finished,best_of,3,Yuqilin,Pinnacle of Battle,Group A,Yuqilin / Pinnacle of Battle / Group A
1414600,2026-03-25,2026-03-25T19:15:00Z,,ReThink,eLITenergy,137967,137660,0,2,eLITenergy,137660,finished,best_of,3,CCT Europe,Contenders #3,Playoffs,CCT Europe / Contenders #3 / Playoffs
1413279,2026-03-22,2026-03-22T22:00:00Z,,Isurus,METANOIA WOLVES,125863,138086,2,0,Isurus,125863,finished,best_of,3,PGL,Astana: South American Open Qualifier #1,Playoffs,PGL / Astana: South American Open Qualifier #1 / Playoffs
1413278,2026-03-22,2026-03-22T22:00:00Z,,Crashers,Keyd,137141,3225,0,2,Keyd,3225,finished,best_of,3,PGL,Astana: South American Open Qualifier #1,Playoffs,PGL / Astana: South American Open Qualifier #1 / Playoffs
1402024,2026-03-15,,,FOLHA AMARELA,Players,137486,131161,0,1,Players,131161,finished,best_of,1,Gamers Club Liga Série A,—,Group C,Gamers Club Liga Série A / Group C
1373780,2026-02-24,,, Fingers Crossed Female,BASEMENT BOYS,137543,136516,2,0, Fingers Crossed Female,137543,finished,best_of,3,Exort Meteor,—,Group Stage,Exort Meteor / Group Stage
1373779,2026-02-24,2026-02-24T09:00:00Z,,Ursa,MANA eSports,136900,137080,2,0,Ursa,136900,finished,best_of,3,Exort Meteor,—,Group Stage,Exort Meteor / Group Stage
1341300,2026-01-26,2026-01-26T21:00:00Z,,Procyon Gaming,FOLHA AMARELA,128378,137486,0,1,FOLHA AMARELA,137486,finished,best_of,1,Gamers Club Liga Série A,—,Group B,Gamers Club Liga Série A / Group B
1340777,2026-01-26,,,ODDIK Academy,Players,134542,131161,0,1,Players,131161,finished,best_of,1,Gamers Club Liga Série A,—,Group C,Gamers Club Liga Série A / Group C
1341301,2026-01-25,,,Procyon Gaming,Charrados FC,128378,137542,0,1,Charrados FC,137542,finished,best_of,1,Gamers Club Liga Série A,—,Group B,Gamers Club Liga Série A / Group B
1340779,2026-01-23,,,Four Magic,ODDIK Academy,137551,134542,1,0,Four Magic,137551,finished,best_of,1,Gamers Club Liga Série A,—,Group C,Gamers Club Liga Série A / Group C
1280278,2025-12-12,2025-12-12T07:15:00Z,,Beyman Esports,WOLFGANG,137713,137712,2,1,Beyman Esports,137713,finished,best_of,3,Odyssey Cup,Asia,Playoffs,Odyssey Cup / Asia / Playoffs
1276510,2025-12-08,,,Crashers,Guara Esports,137141,137966,0,1,Guara Esports,137966,finished,best_of,1,Gamers Club Liga Série A,—,Group D,Gamers Club Liga Série A / Group D
1278356,2025-12-08,2025-12-08T23:00:00Z,,Players,lospegadinhas,131161,137592,1,0,Players,131161,finished,best_of,1,Gamers Club Liga Série A,—,Group B,Gamers Club Liga Série A / Group B
1275202,2025-12-03,2025-12-03T17:00:00Z,,KUUSAMO.gg VASAT,JANO Esports,137684,131549,0,2,JANO Esports,131549,finished,best_of,3,NUKE-Liiga,—,Playoffs,NUKE-Liiga / Playoffs
1275201,2025-12-02,2025-12-02T16:00:00Z,,ENCE Prospects,Heimo Ateljé,135026,137682,2,1,ENCE Prospects,135026,finished,best_of,3,NUKE-Liiga,—,Playoffs,NUKE-Liiga / Playoffs
1267654,2025-11-12,2025-11-12T10:52:58Z,,Metizport,megoshort,129440,128629,1,0,Metizport,129440,finished,best_of,1,Svenska Cupen,—,Group A,Svenska Cupen / Group A
1265408,2025-11-04,2025-11-04T15:00:00Z,,Bushido Wildcats,gofastwin,136934,137552,2,0,Bushido Wildcats,136934,finished,best_of,3,Monsters Reloaded,—,Playoffs,Monsters Reloaded / Playoffs
1265407,2025-11-04,2025-11-04T15:00:00Z,,FUT Turkuaz,UNGEPICKT,137202,137553,2,0,FUT Turkuaz,137202,finished,best_of,3,Monsters Reloaded,—,Playoffs,Monsters Reloaded / Playoffs
1265406,2025-11-04,2025-11-04T15:00:00Z,,GANK Esports,Sissi State Punks,137443,127933,2,1,GANK Esports,137443,finished,best_of,3,Monsters Reloaded,—,Playoffs,Monsters Reloaded / Playoffs
1265404,2025-11-04,2025-11-04T16:30:00Z,,Misa Esports,Washington,137075,137476,2,0,Misa Esports,137075,finished,best_of,3,Monsters Reloaded,—,Playoffs,Monsters Reloaded / Playoffs
1260554,2025-10-16,,,Players,Yawara Esports,131161,131538,2,0,Players,131161,finished,best_of,3,Gamers Club Liga Série A,October,Group C,Gamers Club Liga Série A / October / Group C
1260552,2025-10-15,,,Game Hunters,ODDIK Academy,135580,134542,0,2,ODDIK Academy,134542,finished,best_of,3,Gamers Club Liga Série A,October,Group B,Gamers Club Liga Série A / October / Group B
1253302,2025-10-10,,,Players,AMIGOS,131161,135398,0,1,AMIGOS,135398,finished,best_of,1,Gamers Club Liga Série A,October,Group C,Gamers Club Liga Série A / October / Group C
1253299,2025-10-10,,,Game Hunters,9z Academy,135580,128373,0,1,9z Academy,128373,finished,best_of,1,Gamers Club Liga Série A,October,Group B,Gamers Club Liga Série A / October / Group B
1244948,2025-09-26,,,VP.Prodigy,Leo Team,127899,133269,0,2,Leo Team,133269,finished,best_of,3,CCT Europe,European Contenders #1,Playoffs,CCT Europe / European Contenders #1 / Playoffs
1244946,2025-09-25,,,1WIN,m1x,126944,126232,2,0,1WIN,126944,finished,best_of,3,CCT Europe,European Contenders #1,Playoffs,CCT Europe / European Contenders #1 / Playoffs
1231523,2025-08-28,2025-08-28T17:00:00Z,,Insilio,Team Storm,130064,137264,2,1,Insilio,130064,finished,best_of,3,ESEA,Europe: Elite Cup #2,Group B,ESEA / Europe: Elite Cup #2 / Group B
1220901,2025-08-06,,,BIG Academy,Sangal ALTERS,126694,136593,2,0,BIG Academy,126694,finished,best_of,3,United21,—,Group A,United21 / Group A
1220900,2025-08-06,,,Prestige,Northern Lights,136846,135390,0,2,Northern Lights,135390,finished,best_of,3,United21,—,Group A,United21 / Group A
1216493,2025-07-27,,,9z,LaChampionsLiga,126709,134970,1,0,9z,126709,finished,best_of,1,Ace South American Masters,South American Open Qualifier,Playoffs,Ace South American Masters / South American Open Qualifier / Playoffs
1216494,2025-07-27,,,KRÜ Esports,Dusty Roots,134597,133773,0,1,Dusty Roots,133773,finished,best_of,1,Ace South American Masters,South American Open Qualifier,Playoffs,Ace South American Masters / South American Open Qualifier / Playoffs
1216492,2025-07-27,,,ShindeN,JERSA ESPORTS,135468,137055,1,0,ShindeN,135468,finished,best_of,1,Ace South American Masters,South American Open Qualifier,Playoffs,Ace South American Masters / South American Open Qualifier / Playoffs
1216491,2025-07-27,2025-07-27T19:45:00Z,,BESTIA,R2 Esports Club,132800,137143,1,0,BESTIA,132800,finished,best_of,1,Ace South American Masters,South American Open Qualifier,Playoffs,Ace South American Masters / South American Open Qualifier / Playoffs
1149020,2025-03-22,2025-03-22T23:00:00Z,,RED Canids,Elevate,126227,128758,1,0,RED Canids,126227,finished,best_of,1,FiReLEAGUE,Buenos Aires: Brazilian Open Qualifier,Playoffs,FiReLEAGUE / Buenos Aires: Brazilian Open Qualifier / Playoffs
1149021,2025-03-22,,,2GAME,7REX,133770,136545,1,0,2GAME,133770,finished,best_of,1,FiReLEAGUE,Buenos Aires: Brazilian Open Qualifier,Playoffs,FiReLEAGUE / Buenos Aires: Brazilian Open Qualifier / Playoffs
1144366,2025-03-14,,,W7M,MAGICOS,125929,136596,2,0,W7M,125929,finished,best_of,3,PGL,Astana: South American Open Qualifier 1,Playoffs,PGL / Astana: South American Open Qualifier 1 / Playoffs
1125685,2025-02-14,2025-02-14T19:00:00Z,,Yawara Esports,20/70,131538,135551,1,0,Yawara Esports,131538,finished,best_of,1,Gamers Club Liga Série A,—,Group B,Gamers Club Liga Série A / Group B
1074309,2024-11-14,2024-11-14T19:00:00Z,,Onyx Ravens,ex-ESC Gaming,134826,134692,0,2,ex-ESC Gaming,134692,finished,best_of,3,Urban Contenders,—,Group A,Urban Contenders / Group A
1074308,2024-11-14,2024-11-14T17:00:00Z,,ex-ESC Gaming,TGD Pro,134692,134919,2,0,ex-ESC Gaming,134692,finished,best_of,3,Urban Contenders,—,Group A,Urban Contenders / Group A
1074307,2024-11-13,2024-11-13T19:00:00Z,,ins,Onyx Ravens,135688,134826,1,0,ins,135688,finished,best_of,1,Urban Contenders,—,Group A,Urban Contenders / Group A
